LOCATION;INDICATOR;SUBJECT;MEASURE;FREQUENCY;TIME;Value;Flag Codes
LVA;QGDP;TOT;PC_CHGPP;Q;2017-Q1;1.502950317;
LVA;QGDP;TOT;PC_CHGPP;Q;2017-Q2;1.122014518;
LVA;QGDP;TOT;PC_CHGPP;Q;2017-Q3;0.629713618;
LVA;QGDP;TOT;PC_CHGPP;Q;2017-Q4;0.569315917;
LVA;QGDP;TOT;PC_CHGPP;Q;2018-Q1;1.433635243;
LVA;QGDP;TOT;PC_CHGPP;Q;2018-Q2;1.327440064;
LVA;QGDP;TOT;PC_CHGPP;Q;2018-Q3;1.40212334;
LVA;QGDP;TOT;PC_CHGPP;Q;2018-Q4;1.011469027;
LVA;QGDP;TOT;PC_CHGPP;Q;2019-Q1;-0.468037804;
LVA;QGDP;TOT;PC_CHGPP;Q;2019-Q2;0.715250324;
LVA;QGDP;TOT;PC_CHGPP;Q;2019-Q3;0.581661781;
LVA;QGDP;TOT;PC_CHGPP;Q;2019-Q4;0.126318106;
LVA;QGDP;TOT;PC_CHGPP;Q;2020-Q1;-2.900610044;
LVA;QGDP;TOT;PC_CHGPP;Q;2020-Q2;-6.546242923;
ISR;QGDP;TOT;PC_CHGPP;A;1996;6.003064006;
ISR;QGDP;TOT;PC_CHGPP;A;1997;3.906216358;
ISR;QGDP;TOT;PC_CHGPP;A;1998;4.169976509;
ISR;QGDP;TOT;PC_CHGPP;A;1999;3.600350155;
ISR;QGDP;TOT;PC_CHGPP;A;2000;9.012341599;
ISR;QGDP;TOT;PC_CHGPP;A;2001;-0.166097245;
ISR;QGDP;TOT;PC_CHGPP;A;2002;-0.146001319;
ISR;QGDP;TOT;PC_CHGPP;A;2003;1.129521342;
ISR;QGDP;TOT;PC_CHGPP;A;2004;4.752031419;
ISR;QGDP;TOT;PC_CHGPP;A;2005;4.025488423;
ISR;QGDP;TOT;PC_CHGPP;A;2006;5.588590382;
ISR;QGDP;TOT;PC_CHGPP;A;2007;6.070204858;
ISR;QGDP;TOT;PC_CHGPP;A;2008;3.315139462;
ISR;QGDP;TOT;PC_CHGPP;A;2009;0.785997181;
ISR;QGDP;TOT;PC_CHGPP;A;2010;5.308482371;
ISR;QGDP;TOT;PC_CHGPP;A;2011;4.825100881;
ISR;QGDP;TOT;PC_CHGPP;A;2012;1.794060997;
ISR;QGDP;TOT;PC_CHGPP;A;2013;4.270270334;
ISR;QGDP;TOT;PC_CHGPP;A;2014;4.172631534;
ISR;QGDP;TOT;PC_CHGPP;A;2015;2.091829703;
ISR;QGDP;TOT;PC_CHGPP;A;2016;3.826449591;
ISR;QGDP;TOT;PC_CHGPP;A;2017;3.570294527;
ISR;QGDP;TOT;PC_CHGPP;A;2018;3.586492717;
ISR;QGDP;TOT;PC_CHGPP;A;2019;3.404501577;
CZE;QGDP;TOT;PC_CHGPP;Q;1994-Q2;0.967110121;E
CZE;QGDP;TOT;PC_CHGPP;Q;1994-Q3;1.359144477;E
CZE;QGDP;TOT;PC_CHGPP;Q;1994-Q4;2.186255117;E
CZE;QGDP;TOT;PC_CHGPP;Q;1995-Q1;1.708041588;E
CZE;QGDP;TOT;PC_CHGPP;Q;1995-Q2;0.395624855;E
CZE;QGDP;TOT;PC_CHGPP;Q;1995-Q3;2.919067488;E
CZE;QGDP;TOT;PC_CHGPP;Q;1995-Q4;-0.770604418;E
CZE;QGDP;TOT;PC_CHGPP;Q;1996-Q1;2.381026668;
CZE;QGDP;TOT;PC_CHGPP;Q;1996-Q2;0.707957634;
CZE;QGDP;TOT;PC_CHGPP;Q;1996-Q3;0.444569658;
CZE;QGDP;TOT;PC_CHGPP;Q;1996-Q4;0.096089454;
CZE;QGDP;TOT;PC_CHGPP;Q;1997-Q1;-0.410133337;
CZE;QGDP;TOT;PC_CHGPP;Q;1997-Q2;-0.303582679;
CZE;QGDP;TOT;PC_CHGPP;Q;1997-Q3;-0.634806175;
CZE;QGDP;TOT;PC_CHGPP;Q;1997-Q4;-0.222874538;
CZE;QGDP;TOT;PC_CHGPP;Q;1998-Q1;-0.005992917;
CZE;QGDP;TOT;PC_CHGPP;Q;1998-Q2;0.290401495;
CZE;QGDP;TOT;PC_CHGPP;Q;1998-Q3;-0.030558694;
CZE;QGDP;TOT;PC_CHGPP;Q;1998-Q4;0.079476893;
CZE;QGDP;TOT;PC_CHGPP;Q;1999-Q1;0.06013727;
CZE;QGDP;TOT;PC_CHGPP;Q;1999-Q2;0.401035964;
CZE;QGDP;TOT;PC_CHGPP;Q;1999-Q3;0.95331783;
CZE;QGDP;TOT;PC_CHGPP;Q;1999-Q4;1.078567585;
CZE;QGDP;TOT;PC_CHGPP;Q;2000-Q1;1.338391864;
CZE;QGDP;TOT;PC_CHGPP;Q;2000-Q2;1.022126918;
CZE;QGDP;TOT;PC_CHGPP;Q;2000-Q3;1.32326291;
CZE;QGDP;TOT;PC_CHGPP;Q;2000-Q4;0.436093086;
CZE;QGDP;TOT;PC_CHGPP;Q;2001-Q1;1.15706051;
CZE;QGDP;TOT;PC_CHGPP;Q;2001-Q2;0.278322975;
CZE;QGDP;TOT;PC_CHGPP;Q;2001-Q3;0.459743902;
CZE;QGDP;TOT;PC_CHGPP;Q;2001-Q4;0.658083475;
CZE;QGDP;TOT;PC_CHGPP;Q;2002-Q1;-0.143123031;
CZE;QGDP;TOT;PC_CHGPP;Q;2002-Q2;0.483468864;
CZE;QGDP;TOT;PC_CHGPP;Q;2002-Q3;0.582162894;
CZE;QGDP;TOT;PC_CHGPP;Q;2002-Q4;0.716554546;
CZE;QGDP;TOT;PC_CHGPP;Q;2003-Q1;1.062308528;
CZE;QGDP;TOT;PC_CHGPP;Q;2003-Q2;1.063325464;
CZE;QGDP;TOT;PC_CHGPP;Q;2003-Q3;0.975629552;
CZE;QGDP;TOT;PC_CHGPP;Q;2003-Q4;0.932632933;
CZE;QGDP;TOT;PC_CHGPP;Q;2004-Q1;1.002831773;
CZE;QGDP;TOT;PC_CHGPP;Q;2004-Q2;1.217932738;
CZE;QGDP;TOT;PC_CHGPP;Q;2004-Q3;1.507189996;
CZE;QGDP;TOT;PC_CHGPP;Q;2004-Q4;1.819872566;
CZE;QGDP;TOT;PC_CHGPP;Q;2005-Q1;1.767283803;
CZE;QGDP;TOT;PC_CHGPP;Q;2005-Q2;1.417700509;
CZE;QGDP;TOT;PC_CHGPP;Q;2005-Q3;1.599666665;
CZE;QGDP;TOT;PC_CHGPP;Q;2005-Q4;1.836823135;
CZE;QGDP;TOT;PC_CHGPP;Q;2006-Q1;1.790510946;
CZE;QGDP;TOT;PC_CHGPP;Q;2006-Q2;2.008016567;
CZE;QGDP;TOT;PC_CHGPP;Q;2006-Q3;1.233091966;
CZE;QGDP;TOT;PC_CHGPP;Q;2006-Q4;1.313159838;
CZE;QGDP;TOT;PC_CHGPP;Q;2007-Q1;1.688129296;
CZE;QGDP;TOT;PC_CHGPP;Q;2007-Q2;0.847543724;
CZE;QGDP;TOT;PC_CHGPP;Q;2007-Q3;1.427850498;
CZE;QGDP;TOT;PC_CHGPP;Q;2007-Q4;1.239651998;
CZE;QGDP;TOT;PC_CHGPP;Q;2008-Q1;0.509873064;
CZE;QGDP;TOT;PC_CHGPP;Q;2008-Q2;0.686204274;
CZE;QGDP;TOT;PC_CHGPP;Q;2008-Q3;0.212268594;
CZE;QGDP;TOT;PC_CHGPP;Q;2008-Q4;-1.891951335;
CZE;QGDP;TOT;PC_CHGPP;Q;2009-Q1;-3.373717228;
CZE;QGDP;TOT;PC_CHGPP;Q;2009-Q2;-0.369001914;
CZE;QGDP;TOT;PC_CHGPP;Q;2009-Q3;0.449505515;
CZE;QGDP;TOT;PC_CHGPP;Q;2009-Q4;0.083592496;
CZE;QGDP;TOT;PC_CHGPP;Q;2010-Q1;0.694900984;
CZE;QGDP;TOT;PC_CHGPP;Q;2010-Q2;1.168693076;
CZE;QGDP;TOT;PC_CHGPP;Q;2010-Q3;0.788840562;
CZE;QGDP;TOT;PC_CHGPP;Q;2010-Q4;0.408042529;
CZE;QGDP;TOT;PC_CHGPP;Q;2011-Q1;0.581001837;
CZE;QGDP;TOT;PC_CHGPP;Q;2011-Q2;0.306804763;
CZE;QGDP;TOT;PC_CHGPP;Q;2011-Q3;-0.141936772;
CZE;QGDP;TOT;PC_CHGPP;Q;2011-Q4;0.093278403;
CZE;QGDP;TOT;PC_CHGPP;Q;2012-Q1;-0.209865723;
CZE;QGDP;TOT;PC_CHGPP;Q;2012-Q2;-0.484540113;
CZE;QGDP;TOT;PC_CHGPP;Q;2012-Q3;-0.341481217;
CZE;QGDP;TOT;PC_CHGPP;Q;2012-Q4;-0.179359463;
CZE;QGDP;TOT;PC_CHGPP;Q;2013-Q1;-0.399230363;
CZE;QGDP;TOT;PC_CHGPP;Q;2013-Q2;0.381005177;
CZE;QGDP;TOT;PC_CHGPP;Q;2013-Q3;0.37965264;
CZE;QGDP;TOT;PC_CHGPP;Q;2013-Q4;1.234146555;
CZE;QGDP;TOT;PC_CHGPP;Q;2014-Q1;-0.647823027;
CZE;QGDP;TOT;PC_CHGPP;Q;2014-Q2;1.046538903;
CZE;QGDP;TOT;PC_CHGPP;Q;2014-Q3;1.186540672;
CZE;QGDP;TOT;PC_CHGPP;Q;2014-Q4;1.230659861;
CZE;QGDP;TOT;PC_CHGPP;Q;2015-Q1;1.787718505;
CZE;QGDP;TOT;PC_CHGPP;Q;2015-Q2;1.433973422;
CZE;QGDP;TOT;PC_CHGPP;Q;2015-Q3;1.110226192;
CZE;QGDP;TOT;PC_CHGPP;Q;2015-Q4;0.651424992;
CZE;QGDP;TOT;PC_CHGPP;Q;2016-Q1;0.1673434;
CZE;QGDP;TOT;PC_CHGPP;Q;2016-Q2;0.371914894;
CZE;QGDP;TOT;PC_CHGPP;Q;2016-Q3;0.730983491;
CZE;QGDP;TOT;PC_CHGPP;Q;2016-Q4;0.867009935;
CZE;QGDP;TOT;PC_CHGPP;Q;2017-Q1;1.663786175;
CZE;QGDP;TOT;PC_CHGPP;Q;2017-Q2;2.694979922;
CZE;QGDP;TOT;PC_CHGPP;Q;2017-Q3;0.510367617;
CZE;QGDP;TOT;PC_CHGPP;Q;2017-Q4;0.83582251;
CZE;QGDP;TOT;PC_CHGPP;Q;2018-Q1;0.667768705;
CZE;QGDP;TOT;PC_CHGPP;Q;2018-Q2;0.608028229;
CZE;QGDP;TOT;PC_CHGPP;Q;2018-Q3;0.552180298;
CZE;QGDP;TOT;PC_CHGPP;Q;2018-Q4;0.742058418;
CZE;QGDP;TOT;PC_CHGPP;Q;2019-Q1;0.525039301;
CZE;QGDP;TOT;PC_CHGPP;Q;2019-Q2;0.533997102;
CZE;QGDP;TOT;PC_CHGPP;Q;2019-Q3;0.462778435;
CZE;QGDP;TOT;PC_CHGPP;Q;2019-Q4;0.432102317;
CZE;QGDP;TOT;PC_CHGPP;Q;2020-Q1;-3.300365861;
CZE;QGDP;TOT;PC_CHGPP;Q;2020-Q2;-8.735687205;
ISL;QGDP;TOT;PC_CHGPY;Q;1961-Q1;-1.428355688;E
ISL;QGDP;TOT;PC_CHGPY;Q;1961-Q2;-1.431513525;E
ISL;QGDP;TOT;PC_CHGPY;Q;1961-Q3;-0.105392457;E
ISL;QGDP;TOT;PC_CHGPY;Q;1961-Q4;2.655540781;E
ISL;QGDP;TOT;PC_CHGPY;Q;1962-Q1;5.413462342;E
ISL;QGDP;TOT;PC_CHGPY;Q;1962-Q2;8.169230889;E
ISL;QGDP;TOT;PC_CHGPY;Q;1962-Q3;9.706723706;E
ISL;QGDP;TOT;PC_CHGPY;Q;1962-Q4;9.904189335;E
ISL;QGDP;TOT;PC_CHGPY;Q;1963-Q1;10.076270981;E
ISL;QGDP;TOT;PC_CHGPY;Q;1963-Q2;10.253512905;E
ISL;QGDP;TOT;PC_CHGPY;Q;1963-Q3;10.368625258;E
ISL;QGDP;TOT;PC_CHGPY;Q;1963-Q4;10.420619074;E
ISL;QGDP;TOT;PC_CHGPY;Q;1964-Q1;10.468624289;E
ISL;QGDP;TOT;PC_CHGPY;Q;1964-Q2;10.529599457;E
ISL;QGDP;TOT;PC_CHGPY;Q;1964-Q3;9.957165419;E
ISL;QGDP;TOT;PC_CHGPY;Q;1964-Q4;8.783337612;E
ISL;QGDP;TOT;PC_CHGPY;Q;1965-Q1;7.687191149;E
ISL;QGDP;TOT;PC_CHGPY;Q;1965-Q2;6.628062325;E
ISL;QGDP;TOT;PC_CHGPY;Q;1965-Q3;6.760279622;E
ISL;QGDP;TOT;PC_CHGPY;Q;1965-Q4;8.073848152;E
ISL;QGDP;TOT;PC_CHGPY;Q;1966-Q1;9.318345364;E
ISL;QGDP;TOT;PC_CHGPY;Q;1966-Q2;10.536657195;E
ISL;QGDP;TOT;PC_CHGPY;Q;1966-Q3;9.377732145;E
ISL;QGDP;TOT;PC_CHGPY;Q;1966-Q4;5.851204164;E
ISL;QGDP;TOT;PC_CHGPY;Q;1967-Q1;2.528131274;E
ISL;QGDP;TOT;PC_CHGPY;Q;1967-Q2;-0.593416448;E
ISL;QGDP;TOT;PC_CHGPY;Q;1967-Q3;-2.783749775;E
ISL;QGDP;TOT;PC_CHGPY;Q;1967-Q4;-4.098472803;E
ISL;QGDP;TOT;PC_CHGPY;Q;1968-Q1;-5.394211259;E
ISL;QGDP;TOT;PC_CHGPY;Q;1968-Q2;-6.725705081;E
ISL;QGDP;TOT;PC_CHGPY;Q;1968-Q3;-6.172334619;E
ISL;QGDP;TOT;PC_CHGPY;Q;1968-Q4;-3.556261768;E
ISL;QGDP;TOT;PC_CHGPY;Q;1969-Q1;-0.850472472;E
ISL;QGDP;TOT;PC_CHGPY;Q;1969-Q2;1.940155508;E
ISL;QGDP;TOT;PC_CHGPY;Q;1969-Q3;3.819850419;E
ISL;QGDP;TOT;PC_CHGPY;Q;1969-Q4;4.654050018;E
ISL;QGDP;TOT;PC_CHGPY;Q;1970-Q1;0.957151579;E
ISL;QGDP;TOT;PC_CHGPY;Q;1970-Q2;6.290574409;E
ISL;QGDP;TOT;PC_CHGPY;Q;1970-Q3;10.047954045;E
ISL;QGDP;TOT;PC_CHGPY;Q;1970-Q4;12.314070416;E
ISL;QGDP;TOT;PC_CHGPY;Q;1971-Q1;18.749203011;E
ISL;QGDP;TOT;PC_CHGPY;Q;1971-Q2;14.396529955;E
ISL;QGDP;TOT;PC_CHGPY;Q;1971-Q3;11.137927823;E
ISL;QGDP;TOT;PC_CHGPY;Q;1971-Q4;8.758612513;E
ISL;QGDP;TOT;PC_CHGPY;Q;1972-Q1;7.157446898;E
ISL;QGDP;TOT;PC_CHGPY;Q;1972-Q2;6.164898247;E
ISL;QGDP;TOT;PC_CHGPY;Q;1972-Q3;5.712407076;E
ISL;QGDP;TOT;PC_CHGPY;Q;1972-Q4;5.720283321;E
ISL;QGDP;TOT;PC_CHGPY;Q;1973-Q1;6.057461101;E
ISL;QGDP;TOT;PC_CHGPY;Q;1973-Q2;6.54849837;E
ISL;QGDP;TOT;PC_CHGPY;Q;1973-Q3;7.09479329;E
ISL;QGDP;TOT;PC_CHGPY;Q;1973-Q4;7.489307722;E
ISL;QGDP;TOT;PC_CHGPY;Q;1974-Q1;7.456262358;E
ISL;QGDP;TOT;PC_CHGPY;Q;1974-Q2;6.817870917;E
ISL;QGDP;TOT;PC_CHGPY;Q;1974-Q3;5.359664145;E
ISL;QGDP;TOT;PC_CHGPY;Q;1974-Q4;3.320999794;E
ISL;QGDP;TOT;PC_CHGPY;Q;1975-Q1;1.374701187;E
ISL;QGDP;TOT;PC_CHGPY;Q;1975-Q2;0.089497653;E
ISL;QGDP;TOT;PC_CHGPY;Q;1975-Q3;-0.010132152;E
ISL;QGDP;TOT;PC_CHGPY;Q;1975-Q4;1.140161252;E
ISL;QGDP;TOT;PC_CHGPY;Q;1976-Q1;3.070076298;E
ISL;QGDP;TOT;PC_CHGPY;Q;1976-Q2;5.225471005;E
ISL;QGDP;TOT;PC_CHGPY;Q;1976-Q3;7.102798108;E
ISL;QGDP;TOT;PC_CHGPY;Q;1976-Q4;8.400060607;E
ISL;QGDP;TOT;PC_CHGPY;Q;1977-Q1;9.081297431;E
ISL;QGDP;TOT;PC_CHGPY;Q;1977-Q2;9.214734126;E
ISL;QGDP;TOT;PC_CHGPY;Q;1977-Q3;8.871008446;E
ISL;QGDP;TOT;PC_CHGPY;Q;1977-Q4;8.156572062;E
ISL;QGDP;TOT;PC_CHGPY;Q;1978-Q1;7.250965489;E
ISL;QGDP;TOT;PC_CHGPY;Q;1978-Q2;6.346614553;E
ISL;QGDP;TOT;PC_CHGPY;Q;1978-Q3;5.559060552;E
ISL;QGDP;TOT;PC_CHGPY;Q;1978-Q4;4.981397323;E
ISL;QGDP;TOT;PC_CHGPY;Q;1979-Q1;4.663518204;E
ISL;QGDP;TOT;PC_CHGPY;Q;1979-Q2;4.610314163;E
ISL;QGDP;TOT;PC_CHGPY;Q;1979-Q3;4.852699152;E
ISL;QGDP;TOT;PC_CHGPY;Q;1979-Q4;5.303513954;E
ISL;QGDP;TOT;PC_CHGPY;Q;1980-Q1;5.752256199;E
ISL;QGDP;TOT;PC_CHGPY;Q;1980-Q2;6.004412324;E
ISL;QGDP;TOT;PC_CHGPY;Q;1980-Q3;5.868468226;E
ISL;QGDP;TOT;PC_CHGPY;Q;1980-Q4;5.375815118;E
ISL;QGDP;TOT;PC_CHGPY;Q;1981-Q1;4.763864728;E
ISL;QGDP;TOT;PC_CHGPY;Q;1981-Q2;4.24977325;E
ISL;QGDP;TOT;PC_CHGPY;Q;1981-Q3;4.033520581;E
ISL;QGDP;TOT;PC_CHGPY;Q;1981-Q4;4.028297519;E
ISL;QGDP;TOT;PC_CHGPY;Q;1982-Q1;3.87020604;E
ISL;QGDP;TOT;PC_CHGPY;Q;1982-Q2;3.237227685;E
ISL;QGDP;TOT;PC_CHGPY;Q;1982-Q3;1.80260906;E
ISL;QGDP;TOT;PC_CHGPY;Q;1982-Q4;-0.222357353;E
ISL;QGDP;TOT;PC_CHGPY;Q;1983-Q1;-2.081205123;E
ISL;QGDP;TOT;PC_CHGPY;Q;1983-Q2;-3.109203814;E
ISL;QGDP;TOT;PC_CHGPY;Q;1983-Q3;-2.658711581;E
ISL;QGDP;TOT;PC_CHGPY;Q;1983-Q4;-0.738434772;E
ISL;QGDP;TOT;PC_CHGPY;Q;1984-Q1;1.844814931;E
ISL;QGDP;TOT;PC_CHGPY;Q;1984-Q2;4.168490104;E
ISL;QGDP;TOT;PC_CHGPY;Q;1984-Q3;5.343745355;E
ISL;QGDP;TOT;PC_CHGPY;Q;1984-Q4;5.16377382;E
ISL;QGDP;TOT;PC_CHGPY;Q;1985-Q1;4.232172456;E
ISL;QGDP;TOT;PC_CHGPY;Q;1985-Q2;3.234803814;E
ISL;QGDP;TOT;PC_CHGPY;Q;1985-Q3;2.742371835;E
ISL;QGDP;TOT;PC_CHGPY;Q;1985-Q4;2.989207382;E
ISL;QGDP;TOT;PC_CHGPY;Q;1986-Q1;3.883000913;E
ISL;QGDP;TOT;PC_CHGPY;Q;1986-Q2;5.267960305;E
ISL;QGDP;TOT;PC_CHGPY;Q;1986-Q3;7.040207376;E
ISL;QGDP;TOT;PC_CHGPY;Q;1986-Q4;8.825601821;E
ISL;QGDP;TOT;PC_CHGPY;Q;1987-Q1;9.990465812;E
ISL;QGDP;TOT;PC_CHGPY;Q;1987-Q2;10.055096805;E
ISL;QGDP;TOT;PC_CHGPY;Q;1987-Q3;8.552482828;E
ISL;QGDP;TOT;PC_CHGPY;Q;1987-Q4;5.758943473;E
ISL;QGDP;TOT;PC_CHGPY;Q;1988-Q1;2.64340468;E
ISL;QGDP;TOT;PC_CHGPY;Q;1988-Q2;0.03901716;E
ISL;QGDP;TOT;PC_CHGPY;Q;1988-Q3;-1.399778938;E
ISL;QGDP;TOT;PC_CHGPY;Q;1988-Q4;-1.55846025;E
ISL;QGDP;TOT;PC_CHGPY;Q;1989-Q1;-0.89417832;E
ISL;QGDP;TOT;PC_CHGPY;Q;1989-Q2;0.040658853;E
ISL;QGDP;TOT;PC_CHGPY;Q;1989-Q3;0.779869726;E
ISL;QGDP;TOT;PC_CHGPY;Q;1989-Q4;1.120847997;E
ISL;QGDP;TOT;PC_CHGPY;Q;1990-Q1;1.184591164;E
ISL;QGDP;TOT;PC_CHGPY;Q;1990-Q2;1.148239867;E
ISL;QGDP;TOT;PC_CHGPY;Q;1990-Q3;1.153988033;E
ISL;QGDP;TOT;PC_CHGPY;Q;1990-Q4;1.190631334;E
ISL;QGDP;TOT;PC_CHGPY;Q;1991-Q1;1.07672549;E
ISL;QGDP;TOT;PC_CHGPY;Q;1991-Q2;0.646355751;E
ISL;QGDP;TOT;PC_CHGPY;Q;1991-Q3;-0.275966429;E
ISL;QGDP;TOT;PC_CHGPY;Q;1991-Q4;-1.570614396;E
ISL;QGDP;TOT;PC_CHGPY;Q;1992-Q1;-2.806978294;E
ISL;QGDP;TOT;PC_CHGPY;Q;1992-Q2;-3.588762779;E
ISL;QGDP;TOT;PC_CHGPY;Q;1992-Q3;-3.518446069;E
ISL;QGDP;TOT;PC_CHGPY;Q;1992-Q4;-2.523949926;E
ISL;QGDP;TOT;PC_CHGPY;Q;1993-Q1;-0.907474984;E
ISL;QGDP;TOT;PC_CHGPY;Q;1993-Q2;0.949243311;E
ISL;QGDP;TOT;PC_CHGPY;Q;1993-Q3;2.704534213;E
ISL;QGDP;TOT;PC_CHGPY;Q;1993-Q4;4.046309321;E
ISL;QGDP;TOT;PC_CHGPY;Q;1994-Q1;4.741343372;E
ISL;QGDP;TOT;PC_CHGPY;Q;1994-Q2;4.687855556;E
ISL;QGDP;TOT;PC_CHGPY;Q;1994-Q3;3.752436615;E
ISL;QGDP;TOT;PC_CHGPY;Q;1994-Q4;2.192229077;E
ISL;QGDP;TOT;PC_CHGPY;Q;1995-Q1;-2.450449521;
ISL;QGDP;TOT;PC_CHGPY;Q;1995-Q2;-0.786522738;
ISL;QGDP;TOT;PC_CHGPY;Q;1995-Q3;-2.543225688;
ISL;QGDP;TOT;PC_CHGPY;Q;1995-Q4;0.459877283;
ISL;QGDP;TOT;PC_CHGPY;Q;1996-Q1;5.784440037;
ISL;QGDP;TOT;PC_CHGPY;Q;1996-Q2;3.447497741;
ISL;QGDP;TOT;PC_CHGPY;Q;1996-Q3;3.957318941;
ISL;QGDP;TOT;PC_CHGPY;Q;1996-Q4;5.117224243;
ISL;QGDP;TOT;PC_CHGPY;Q;1997-Q1;3.472442758;
ISL;QGDP;TOT;PC_CHGPY;Q;1997-Q2;4.565171425;
ISL;QGDP;TOT;PC_CHGPY;Q;1997-Q3;7.103684679;
ISL;QGDP;TOT;PC_CHGPY;Q;1997-Q4;7.843932453;
ISL;QGDP;TOT;PC_CHGPY;Q;1998-Q1;8.538059604;
ISL;QGDP;TOT;PC_CHGPY;Q;1998-Q2;18.039313906;
ISL;QGDP;TOT;PC_CHGPY;Q;1998-Q3;16.579666046;
ISL;QGDP;TOT;PC_CHGPY;Q;1998-Q4;11.671883269;
ISL;QGDP;TOT;PC_CHGPY;Q;1999-Q1;8.189872899;
ISL;QGDP;TOT;PC_CHGPY;Q;1999-Q2;-4.485300944;
ISL;QGDP;TOT;PC_CHGPY;Q;1999-Q3;-6.427434922;
ISL;QGDP;TOT;PC_CHGPY;Q;1999-Q4;-4.323549598;
ISL;QGDP;TOT;PC_CHGPY;Q;2000-Q1;-0.490422981;
ISL;QGDP;TOT;PC_CHGPY;Q;2000-Q2;3.853665196;
ISL;QGDP;TOT;PC_CHGPY;Q;2000-Q3;9.829547919;
ISL;QGDP;TOT;PC_CHGPY;Q;2000-Q4;6.602153759;
ISL;QGDP;TOT;PC_CHGPY;Q;2001-Q1;5.703855167;
ISL;QGDP;TOT;PC_CHGPY;Q;2001-Q2;4.85042971;
ISL;QGDP;TOT;PC_CHGPY;Q;2001-Q3;0.297324885;
ISL;QGDP;TOT;PC_CHGPY;Q;2001-Q4;4.874855713;
ISL;QGDP;TOT;PC_CHGPY;Q;2002-Q1;-0.155816904;
ISL;QGDP;TOT;PC_CHGPY;Q;2002-Q2;1.265337954;
ISL;QGDP;TOT;PC_CHGPY;Q;2002-Q3;2.154413584;
ISL;QGDP;TOT;PC_CHGPY;Q;2002-Q4;-0.495037012;
ISL;QGDP;TOT;PC_CHGPY;Q;2003-Q1;5.492462578;
ISL;QGDP;TOT;PC_CHGPY;Q;2003-Q2;0.471971236;
ISL;QGDP;TOT;PC_CHGPY;Q;2003-Q3;2.112191768;
ISL;QGDP;TOT;PC_CHGPY;Q;2003-Q4;1.083867869;
ISL;QGDP;TOT;PC_CHGPY;Q;2004-Q1;6.015021357;
ISL;QGDP;TOT;PC_CHGPY;Q;2004-Q2;7.19243217;
ISL;QGDP;TOT;PC_CHGPY;Q;2004-Q3;7.901505117;
ISL;QGDP;TOT;PC_CHGPY;Q;2004-Q4;11.051954829;
ISL;QGDP;TOT;PC_CHGPY;Q;2005-Q1;2.890318668;
ISL;QGDP;TOT;PC_CHGPY;Q;2005-Q2;10.430524743;
ISL;QGDP;TOT;PC_CHGPY;Q;2005-Q3;8.169681998;
ISL;QGDP;TOT;PC_CHGPY;Q;2005-Q4;3.978373051;
ISL;QGDP;TOT;PC_CHGPY;Q;2006-Q1;6.931462197;
ISL;QGDP;TOT;PC_CHGPY;Q;2006-Q2;5.557209571;
ISL;QGDP;TOT;PC_CHGPY;Q;2006-Q3;2.515032858;
ISL;QGDP;TOT;PC_CHGPY;Q;2006-Q4;6.093273588;
ISL;QGDP;TOT;PC_CHGPY;Q;2007-Q1;5.498105277;
ISL;QGDP;TOT;PC_CHGPY;Q;2007-Q2;7.342889195;
ISL;QGDP;TOT;PC_CHGPY;Q;2007-Q3;8.945540712;
ISL;QGDP;TOT;PC_CHGPY;Q;2007-Q4;15.494011581;
ISL;QGDP;TOT;PC_CHGPY;Q;2008-Q1;10.010363934;
ISL;QGDP;TOT;PC_CHGPY;Q;2008-Q2;2.149912197;
ISL;QGDP;TOT;PC_CHGPY;Q;2008-Q3;0.500776677;
ISL;QGDP;TOT;PC_CHGPY;Q;2008-Q4;-3.797638195;
ISL;QGDP;TOT;PC_CHGPY;Q;2009-Q1;-9.341776769;
ISL;QGDP;TOT;PC_CHGPY;Q;2009-Q2;-6.84785053;
ISL;QGDP;TOT;PC_CHGPY;Q;2009-Q3;-2.742053214;
ISL;QGDP;TOT;PC_CHGPY;Q;2009-Q4;-8.011083835;
ISL;QGDP;TOT;PC_CHGPY;Q;2010-Q1;-4.231203525;
ISL;QGDP;TOT;PC_CHGPY;Q;2010-Q2;-4.312329738;
ISL;QGDP;TOT;PC_CHGPY;Q;2010-Q3;-5.176802532;
ISL;QGDP;TOT;PC_CHGPY;Q;2010-Q4;-0.013655015;
ISL;QGDP;TOT;PC_CHGPY;Q;2011-Q1;0.67348437;
ISL;QGDP;TOT;PC_CHGPY;Q;2011-Q2;1.507121499;
ISL;QGDP;TOT;PC_CHGPY;Q;2011-Q3;3.466593684;
ISL;QGDP;TOT;PC_CHGPY;Q;2011-Q4;1.856119877;
ISL;QGDP;TOT;PC_CHGPY;Q;2012-Q1;2.971725748;
ISL;QGDP;TOT;PC_CHGPY;Q;2012-Q2;1.302655758;
ISL;QGDP;TOT;PC_CHGPY;Q;2012-Q3;1.00004343;
ISL;QGDP;TOT;PC_CHGPY;Q;2012-Q4;0.016976545;
ISL;QGDP;TOT;PC_CHGPY;Q;2013-Q1;3.837281005;
ISL;QGDP;TOT;PC_CHGPY;Q;2013-Q2;3.762468482;
ISL;QGDP;TOT;PC_CHGPY;Q;2013-Q3;4.63402506;
ISL;QGDP;TOT;PC_CHGPY;Q;2013-Q4;4.283406723;
